"date","close","volume","open","high","low"
"2017/02/13","46.6000","38733.0000","46.9000","46.9000","46.3000"
"2017/02/10","46.6000","54243.0000","46.5000","46.8620","45.9500"
"2017/02/09","46.4500","235507.0000","46.4000","47.3347","45.2500"
"2017/02/08","44.7500","51801.0000","44.0000","44.8500","44.0000"
"2017/02/07","44.2000","33127.0000","44.2000","44.7500","44.0500"
"2017/02/06","44.3000","203770.0000","44.6500","45.3000","44.0500"
"2017/02/03","44.9000","27609.0000","44.6000","45.0000","44.6000"
"2017/02/02","44.5500","24663.0000","44.4500","44.7500","44.3515"
"2017/02/01","44.7000","33488.0000","45.3000","45.6000","44.4000"
"2017/01/31","45.2500","33357.0000","45.4500","45.7500","44.8000"
"2017/01/30","45.5000","51288.0000","45.1500","45.6000","44.8500"
"2017/01/27","44.9500","44023.0000","45.4500","45.5000","44.8000"
"2017/01/26","45.2000","58817.0000","44.1500","45.4500","44.1500"
"2017/01/25","44.2000","47435.0000","45.0000","45.1500","44.0000"
"2017/01/24","44.5500","90115.0000","44.1500","44.6000","43.9500"
"2017/01/23","44.1000","27146.0000","44.4000","44.4048","43.6822"
"2017/01/20","44.4000","74504.0000","43.3500","44.5500","43.2000"
"2017/01/19","43.2500","34339.0000","43.5000","43.5000","42.5500"
"2017/01/18","43.3500","44722.0000","42.6500","43.5500","42.6000"
"2017/01/17","42.7500","32569.0000","42.6000","42.8000","42.2000"
"2017/01/13","42.8000","52899.0000","42.1500","42.8500","41.9500"
"2017/01/12","42.2500","31126.0000","42.7000","42.7000","41.8000"
"2017/01/11","42.4500","62545.0000","42.1000","42.7000","41.7500"
"2017/01/10","42.1500","57733.0000","41.9500","42.5000","41.5065"
"2017/01/09","41.8000","51849.0000","40.8500","42.3500","40.8500"
"2017/01/06","41.2500","29426.0000","40.8000","41.5500","40.5500"
"2017/01/05","40.9000","45884.0000","40.2500","41.4000","39.9000"
"2017/01/04","40.3000","80990.0000","39.9000","40.7500","39.3000"
"2017/01/03","39.5500","60832.0000","38.6000","39.6500","38.6000"
"2016/12/30","38.5000","151122.0000","38.5000","39.1700","38.3000"
"2016/12/29","38.8500","71071.0000","38.7000","39.1500","38.7000"
"2016/12/28","38.9500","45103.0000","39.1000","39.3000","38.9500"
"2016/12/27","39.3000","60341.0000","38.9500","39.8500","38.8050"
"2016/12/23","38.8500","32226.0000","38.8500","39.2500","38.7000"
"2016/12/22","38.9000","44031.0000","39.0500","39.4000","38.6000"
"2016/12/21","39.2000","48234.0000","38.5500","39.3000","38.5500"
"2016/12/20","38.5500","64437.0000","38.0500","38.7080","38.0500"
"2016/12/19","38.2500","78496.0000","39.5000","39.6750","38.1000"
"2016/12/16","39.5000","348294.0000","39.0000","40.5500","39.0000"
"2016/12/15","39.0000","66111.0000","38.8000","39.2500","38.6500"
"2016/12/14","38.5000","64084.0000","38.7000","39.1500","38.5000"
"2016/12/13","38.9000","101313.0000","39.2500","39.6913","38.1000"
"2016/12/12","39.2500","220641.0000","40.6000","40.8470","39.0000"
"2016/12/09","42.4500","58694.0000","42.7000","43.3485","42.0500"
"2016/12/08","42.6000","76091.0000","42.2500","43.0500","41.9500"
"2016/12/07","42.1500","50736.0000","40.3500","42.5000","40.3500"
"2016/12/06","40.5500","24562.0000","40.5000","40.7500","40.3500"
"2016/12/05","40.5000","16524.0000","40.4500","40.7500","40.3500"
"2016/12/02","40.3500","44780.0000","41.3500","41.3990","40.3000"
"2016/12/01","41.3500","24338.0000","41.7500","42.1000","41.3500"
"2016/11/30","41.5750","103488.0000","41.3000","42.0000","41.3000"
"2016/11/29","41.2000","25099.0000","40.9500","41.4000","40.9500"
"2016/11/28","41.0000","27464.0000","41.5500","42.1250","40.9500"
"2016/11/25","41.9000","8609.0000","41.7500","41.9500","41.3500"
"2016/11/23","41.5500","36311.0000","41.1000","41.6500","41.1000"
"2016/11/22","41.6000","31175.0000","41.5500","41.8000","41.5000"
"2016/11/21","41.4500","29061.0000","42.2000","42.4000","41.4000"
"2016/11/18","42.0500","49776.0000","42.6000","42.9500","41.9500"
"2016/11/17","42.7500","24701.0000","42.8500","43.1000","42.6500"
"2016/11/16","42.8500","32099.0000","42.7500","43.3364","42.3500"
"2016/11/15","42.9500","49392.0000","43.3500","43.4000","42.6000"
"2016/11/14","43.4500","64377.0000","42.8500","43.5500","42.7000"
"2016/11/11","42.8500","45313.0000","42.2000","43.0000","42.2000"
"2016/11/10","42.5000","57116.0000","41.9500","43.0500","41.9500"
"2016/11/09","42.3500","68624.0000","40.0000","42.6500","40.0000"
"2016/11/08","41.7000","22845.0000","41.9000","42.0000","41.2000"
"2016/11/07","41.9500","31197.0000","41.5000","42.0000","41.2500"
"2016/11/04","40.9500","51828.0000","41.1500","41.7000","40.7990"
"2016/11/03","41.1000","36815.0000","40.3000","41.3500","40.3000"
"2016/11/02","40.2000","36046.0000","41.4000","41.4000","40.0500"
"2016/11/01","41.2500","41337.0000","42.4500","42.4500","41.0000"
"2016/10/31","42.3000","36521.0000","42.4000","42.7500","42.1465"
"2016/10/28","42.3500","43201.0000","42.5000","42.8500","42.2000"
"2016/10/27","42.5000","118058.0000","42.6000","42.6000","41.8496"
"2016/10/26","42.3500","31226.0000","41.7000","42.5000","41.6000"
"2016/10/25","41.8500","19579.0000","41.8500","41.9100","41.5000"
"2016/10/24","41.9000","46453.0000","42.5000","42.5500","41.5000"
"2016/10/21","42.0500","49634.0000","40.6000","42.6500","40.6000"
"2016/10/20","40.9500","75554.0000","40.5000","41.0000","40.1035"
"2016/10/19","40.7000","57816.0000","40.9000","40.9500","40.5570"
"2016/10/18","40.7500","35606.0000","40.9500","41.0000","40.6500"
"2016/10/17","40.5500","69145.0000","40.4500","41.5000","40.3000"
"2016/10/14","40.3400","109324.0000","40.8500","40.8500","40.2200"
"2016/10/13","40.4400","114672.0000","40.6600","40.6600","39.8000"
"2016/10/12","39.5500","40801.0000","40.2900","40.2900","39.5500"
"2016/10/11","40.3000","58854.0000","40.8800","40.8900","39.9400"
"2016/10/10","40.9500","51340.0000","41.3400","41.4400","40.9300"
"2016/10/07","40.9900","40104.0000","41.3700","41.3700","40.8500"
"2016/10/06","41.3700","41221.0000","42.4400","42.4400","41.3100"
"2016/10/05","42.7100","69606.0000","42.5400","43.1700","42.5250"
"2016/10/04","42.4900","47785.0000","43.0200","43.0200","42.3000"
"2016/10/03","42.5000","87314.0000","41.6400","42.8000","41.5900"
"2016/09/30","42.8200","97067.0000","42.5900","43.0999","42.4100"
"2016/09/29","42.5200","306891.0000","41.2900","43.0200","40.8100"
"2016/09/28","40.9200","309758.0000","39.8400","42.7900","39.2100"
"2016/09/27","39.8600","52632.0000","39.0200","39.8600","38.6100"
"2016/09/26","39.1000","57494.0000","39.6100","39.8300","39.0500"
"2016/09/23","39.7400","93699.0000","40.1000","40.4700","39.6500"
"2016/09/22","40.1900","81291.0000","40.5100","40.6000","40.1300"
"2016/09/21","40.5100","139437.0000","40.4600","41.1010","40.0000"
"2016/09/20","40.4900","60612.0000","41.3700","41.7100","40.4400"
"2016/09/19","41.2300","55215.0000","41.3500","41.6300","40.3900"
"2016/09/16","41.4300","38235.0000","41.3600","41.6600","41.0610"
"2016/09/15","41.6800","41106.0000","41.6400","41.8700","41.1800"
"2016/09/14","41.8900","60365.0000","41.2800","42.9400","41.2800"
"2016/09/13","41.4200","97842.0000","42.8400","43.0000","41.2700"
"2016/09/12","42.6600","53048.0000","41.5000","42.7900","41.5000"
"2016/09/09","41.6700","61248.0000","43.8800","43.8800","41.6000"
"2016/09/08","44.1800","60815.0000","45.1600","45.1600","44.0200"
"2016/09/07","45.3400","90209.0000","44.1200","45.7699","43.9700"
"2016/09/06","44.2100","63711.0000","44.6200","44.6200","43.7100"
"2016/09/02","44.7000","25219.0000","44.8200","45.0900","44.4600"
"2016/09/01","44.4200","44150.0000","45.2700","45.2700","44.3370"
"2016/08/31","45.1900","60895.0000","45.6900","45.6900","45.0000"
"2016/08/30","45.8500","64242.0000","46.7300","46.7700","45.7300"
"2016/08/29","46.5100","79909.0000","46.4900","46.8200","46.1950"
"2016/08/26","45.9200","29592.0000","46.5700","46.6000","45.8800"
"2016/08/25","46.3100","35610.0000","46.0000","46.7700","46.0000"
"2016/08/24","46.3900","37927.0000","46.5800","47.1700","46.1900"
"2016/08/23","46.6900","29834.0000","46.9500","47.1500","46.4910"
"2016/08/22","46.8400","87545.0000","48.8200","48.8200","46.2140"
"2016/08/19","48.7000","126743.0000","48.1200","49.2300","48.1100"
"2016/08/18","47.8500","26731.0000","48.7400","49.2300","47.7600"
"2016/08/17","48.8400","109180.0000","47.8500","49.0200","47.8500"
"2016/08/16","47.7100","28044.0000","47.4700","48.1000","47.4700"
"2016/08/15","47.5400","38178.0000","47.6500","47.9500","47.4300"
"2016/08/12","47.6200","29736.0000","47.1400","47.8300","47.1400"
"2016/08/11","47.2600","31080.0000","46.6600","47.3400","46.6600"
"2016/08/10","46.3700","34189.0000","47.1200","47.3548","46.3000"
"2016/08/09","47.0700","36025.0000","47.1900","47.5800","46.9400"
"2016/08/08","47.2500","66365.0000","49.1500","49.1500","47.2000"
"2016/08/05","48.7600","52988.0000","49.0200","49.1000","47.9100"
"2016/08/04","48.7700","276117.0000","49.4200","49.6000","48.4200"
"2016/08/03","48.6400","29734.0000","47.8500","48.6700","47.2000"
"2016/08/02","47.9200","64618.0000","48.4100","48.9800","47.3600"
"2016/08/01","48.5100","38265.0000","49.5400","49.6400","48.3800"
"2016/07/29","49.6400","47402.0000","50.2000","50.2000","49.0685"
"2016/07/28","50.1800","30399.0000","50.0700","50.4000","49.3300"
"2016/07/27","50.0800","59267.0000","49.9500","50.2400","49.5200"
"2016/07/26","49.8400","43300.0000","49.6100","49.9100","48.8400"
"2016/07/25","49.6100","19206.0000","49.6600","49.9300","49.3471"
"2016/07/22","49.7000","23780.0000","49.8400","49.8600","49.2600"
"2016/07/21","49.6100","36986.0000","49.2200","49.9300","49.2200"
"2016/07/20","49.0700","23696.0000","48.9500","49.3500","48.3000"
"2016/07/19","48.9700","52157.0000","49.1900","49.1900","48.5600"
"2016/07/18","49.1900","35958.0000","48.4300","49.3600","48.4300"
"2016/07/15","48.5500","37082.0000","49.1000","49.1000","48.0700"
"2016/07/14","49.2600","33362.0000","49.4400","50.1180","49.1000"
"2016/07/13","49.2300","75288.0000","49.8400","49.8400","48.7500"
"2016/07/12","49.8300","38244.0000","49.2700","50.0300","49.0410"
"2016/07/11","48.9300","69032.0000","49.6500","49.7700","48.1300"
"2016/07/08","49.9300","81331.0000","48.4300","50.0100","48.0700"
"2016/07/07","47.7700","61977.0000","45.7000","47.7700","45.7000"
"2016/07/06","45.8200","39639.0000","45.0700","45.9600","44.7715"
"2016/07/05","45.5400","65949.0000","46.2000","46.2000","45.0200"
"2016/07/01","46.3500","33064.0000","46.5600","46.9890","45.9900"
"2016/06/30","46.4200","60220.0000","45.4100","46.4300","44.6600"
"2016/06/29","45.2300","67614.0000","45.3600","45.3640","44.1900"
"2016/06/28","44.8300","80682.0000","44.2300","44.9300","44.0000"
"2016/06/27","43.6000","77564.0000","45.6700","45.6700","43.3601"
"2016/06/24","46.0400","279799.0000","46.5000","47.0900","45.5108"
"2016/06/23","48.1500","57453.0000","49.4300","49.4300","47.8500"
"2016/06/22","48.8600","90376.0000","48.3000","49.0595","48.3000"
"2016/06/21","48.1800","60340.0000","49.8300","49.8300","48.0100"
"2016/06/20","49.6200","101750.0000","50.0400","50.8100","49.6000"
"2016/06/17","49.5900","267971.0000","48.4800","50.5700","48.4800"
"2016/06/16","49.3200","190285.0000","46.8500","49.9200","46.4500"
"2016/06/15","47.0100","39654.0000","46.0000","47.6499","46.0000"
"2016/06/14","45.9400","37535.0000","45.9300","46.5600","45.3060"
"2016/06/13","46.0100","69564.0000","46.2500","46.7300","45.3800"
"2016/06/10","46.2200","54595.0000","47.6600","47.6600","45.6960"
"2016/06/09","48.4200","52344.0000","48.2200","48.5400","47.5500"
"2016/06/08","48.5000","40788.0000","48.7700","49.2600","48.4200"
"2016/06/07","48.8300","46242.0000","49.6500","49.8500","48.7100"
"2016/06/06","49.7800","114509.0000","49.7700","50.1600","48.7100"
"2016/06/03","49.1700","70616.0000","49.2100","49.2500","47.6900"
"2016/06/02","49.2100","87590.0000","48.2900","49.2600","47.3700"
"2016/06/01","48.4300","86789.0000","48.6900","48.6900","47.2400"
"2016/05/31","48.2000","85389.0000","49.1800","49.1800","47.6300"
"2016/05/27","48.7700","196608.0000","46.4000","48.9000","46.4000"
"2016/05/26","46.0500","46813.0000","45.5900","46.1800","45.2400"
"2016/05/25","45.3700","59263.0000","45.3900","45.6700","44.8100"
"2016/05/24","44.8800","87778.0000","43.8900","44.9800","43.7500"
"2016/05/23","43.3400","62911.0000","43.0000","44.0000","42.4200"
"2016/05/20","42.1800","22045.0000","42.0100","42.4899","41.8800"
"2016/05/19","41.6500","29624.0000","42.1700","42.1700","41.1500"
"2016/05/18","42.1000","32905.0000","42.5300","42.5300","41.5100"
"2016/05/17","42.5600","27832.0000","42.2700","43.5200","42.2700"
"2016/05/16","42.4500","48474.0000","42.7900","42.7900","41.9600"
"2016/05/13","42.6800","18447.0000","42.7800","43.0900","42.3600"
"2016/05/12","43.0100","21085.0000","43.9400","44.2900","42.6500"
"2016/05/11","43.7600","14238.0000","43.7500","43.8100","43.3600"
"2016/05/10","44.1200","28280.0000","43.3500","44.1500","43.2700"
"2016/05/09","43.3500","47342.0000","44.5400","44.6401","43.3200"
"2016/05/06","44.5400","26973.0000","44.4600","44.5700","44.0300"
"2016/05/05","44.3500","40014.0000","44.5100","45.0600","44.1000"
"2016/05/04","44.2300","29311.0000","44.4300","45.3700","43.9568"
"2016/05/03","44.5400","33225.0000","44.6990","44.8400","44.2600"
"2016/05/02","45.0900","52989.0000","43.8000","45.2400","43.3800"
"2016/04/29","43.9300","47498.0000","45.5200","45.5200","43.5900"
"2016/04/28","45.4700","63488.0000","45.8300","46.1550","43.1200"
"2016/04/27","46.5600","43731.0000","46.1800","46.9353","45.4900"
"2016/04/26","46.1500","33827.0000","46.3500","46.5600","45.6700"
"2016/04/25","46.0400","37470.0000","46.5800","46.5800","45.5600"
"2016/04/22","46.5000","152539.0000","45.2500","47.4500","45.2500"
"2016/04/21","45.0700","231017.0000","40.5000","45.2600","40.3000"
"2016/04/20","40.3000","226243.0000","38.7500","40.5200","37.9000"
"2016/04/19","39.0600","315466.0000","42.3100","43.0350","38.6000"
"2016/04/18","42.0600","38876.0000","41.0900","42.4100","41.0900"
"2016/04/15","41.6700","64810.0000","41.8200","42.1160","41.2500"
"2016/04/14","41.9600","34017.0000","43.3700","43.3700","41.7600"
"2016/04/13","43.2800","45900.0000","42.1300","43.7650","42.1300"
"2016/04/12","41.9700","56418.0000","41.4900","42.7100","41.4900"
"2016/04/11","41.4400","35628.0000","41.5800","42.2200","41.2300"
"2016/04/08","41.3900","23575.0000","42.1500","42.1500","40.7300"
"2016/04/07","41.6400","43423.0000","42.6300","43.2500","41.3300"
"2016/04/06","42.9500","54844.0000","42.6800","43.0100","41.8700"
"2016/04/05","42.2700","71109.0000","42.6100","43.0000","41.4100"
"2016/04/04","43.0000","141025.0000","44.7600","44.7600","43.0000"
"2016/04/01","44.8700","81525.0000","44.6400","45.8000","44.6400"
"2016/03/31","45.3000","65331.0000","44.1800","45.4300","44.1800"
"2016/03/30","44.2400","24308.0000","44.6700","45.4000","42.7160"
"2016/03/29","44.4100","54149.0000","44.6500","44.6500","43.8201"
"2016/03/28","44.7700","20382.0000","44.0900","44.9600","43.8400"
"2016/03/24","44.0500","77355.0000","43.9400","44.0500","42.8600"
"2016/03/23","44.1700","21495.0000","45.0400","45.0400","43.9500"
"2016/03/22","45.2400","14859.0000","44.9600","45.4300","44.9600"
"2016/03/21","45.3400","31038.0000","45.5100","45.8100","44.5100"
"2016/03/18","45.6200","54499.0000","45.8200","46.3199","44.8500"
"2016/03/17","45.6400","59164.0000","44.8300","46.4100","44.7800"
"2016/03/16","44.5800","37644.0000","43.3000","44.7000","42.9900"
"2016/03/15","43.2300","31178.0000","43.7600","43.7600","42.8600"
"2016/03/14","44.1500","24354.0000","43.2200","44.3500","43.2200"
"2016/03/11","43.5000","53914.0000","43.2200","44.0700","43.2200"
"2016/03/10","42.7400","71619.0000","43.7500","43.8500","42.0100"
"2016/03/09","43.5700","55131.0000","44.5100","44.5100","43.1600"
"2016/03/08","43.9400","101212.0000","45.3200","45.6900","43.3400"
"2016/03/07","45.4000","159141.0000","43.7000","45.9899","43.6200"
"2016/03/04","43.5000","87236.0000","43.7300","43.7300","42.5200"
"2016/03/03","43.4300","37636.0000","41.7200","43.5400","41.7200"
"2016/03/02","41.9000","55006.0000","42.0000","42.5600","41.4000"
"2016/03/01","42.1700","75218.0000","41.8500","42.2700","40.8700"
"2016/02/29","41.4600","44978.0000","40.7600","41.8400","40.6100"
"2016/02/26","40.5600","78526.0000","41.9800","42.0000","40.5600"
"2016/02/25","41.2900","36163.0000","41.7800","41.7800","40.1900"
"2016/02/24","41.4700","67411.0000","40.7400","41.8900","40.4100"
"2016/02/23","41.0100","227139.0000","40.1300","43.3730","39.4976"
"2016/02/22","40.6000","94469.0000","39.5000","40.6800","39.1700"
"2016/02/19","39.1800","30287.0000","39.6700","39.7300","39.1200"
"2016/02/18","39.6900","49376.0000","40.3800","40.3800","38.9900"
"2016/02/17","39.8400","69437.0000","39.0400","40.2200","38.5100"
"2016/02/16","38.2500","110300.0000","37.2700","38.9184","37.2700"
"2016/02/12","36.6300","75315.0000","36.6300","36.6700","35.2400"
"2016/02/11","36.3600","150784.0000","34.9000","36.7000","33.8800"
"2016/02/10","35.1500","222221.0000","36.7500","36.8400","35.0400"
"2016/02/09","36.7700","397772.0000","43.8000","43.8000","36.7700"
"2016/02/08","44.7100","49088.0000","45.3600","45.8200","44.2400"
"2016/02/05","46.3000","102634.0000","48.5500","48.5500","45.5000"
"2016/02/04","48.6800","134992.0000","48.2500","50.5500","47.5700"
"2016/02/03","47.5700","23182.0000","46.9900","47.9000","46.0600"
"2016/02/02","46.6700","25655.0000","48.4700","48.4700","46.5000"
"2016/02/01","49.0100","60459.0000","48.4900","49.1800","47.3050"
"2016/01/29","48.5400","64458.0000","48.2100","48.5400","47.5600"
"2016/01/28","47.3100","48500.0000","47.1900","47.4400","45.7400"
"2016/01/27","46.5800","28260.0000","46.4900","47.6400","46.3439"
"2016/01/26","46.7700","31999.0000","45.4800","47.4800","45.4800"
"2016/01/25","44.9300","55839.0000","45.6000","45.6200","44.5300"
"2016/01/22","45.9000","43433.0000","47.6400","47.6400","45.2000"
"2016/01/21","44.0800","33905.0000","42.8100","44.7200","42.2100"
"2016/01/20","43.0200","61753.0000","43.1000","43.5300","41.6800"
"2016/01/19","43.7900","80412.0000","43.2900","45.1000","43.2900"
"2016/01/15","42.3800","54277.0000","42.7000","42.7850","41.6500"
"2016/01/14","43.6500","35332.0000","43.2500","44.2413","42.6744"
"2016/01/13","43.0600","43723.0000","44.1500","44.6000","42.9300"
"2016/01/12","43.9100","50538.0000","43.6600","45.0800","43.4200"
"2016/01/11","43.5000","34790.0000","43.3700","43.5800","42.7100"
"2016/01/08","43.3700","61494.0000","41.7800","44.0594","41.7600"
"2016/01/07","41.5700","69080.0000","42.2100","43.1200","41.3100"
"2016/01/06","42.8000","55157.0000","42.6000","43.4099","42.4900"
"2016/01/05","43.3200","173681.0000","43.3600","43.9200","42.9300"
"2016/01/04","43.2400","62063.0000","43.2600","43.7500","42.5000"
"2015/12/31","43.9900","69534.0000","43.1600","44.2100","43.0000"
"2015/12/30","43.3200","49755.0000","43.2600","43.7900","43.1400"
"2015/12/29","43.4800","102641.0000","43.4700","44.3000","43.3300"
"2015/12/28","43.3400","123843.0000","43.4600","43.6700","42.7650"
"2015/12/24","43.4200","17241.0000","43.3800","43.5000","43.1600"
"2015/12/23","43.4100","61241.0000","43.5300","43.8500","43.0000"
"2015/12/22","43.3000","77379.0000","41.6700","43.5300","41.6700"
"2015/12/21","41.4800","58876.0000","42.1600","42.2100","41.3600"
"2015/12/18","41.6400","159487.0000","41.7200","42.5499","41.3032"
"2015/12/17","41.9000","35858.0000","43.5900","43.7800","41.9000"
"2015/12/16","43.6100","53974.0000","43.7300","43.7800","42.6700"
"2015/12/15","43.3900","62396.0000","42.5400","44.2100","42.5400"
"2015/12/14","43.0200","84406.0000","44.0000","44.3300","42.3900"
"2015/12/11","44.1000","46515.0000","45.7200","45.7200","43.8800"
"2015/12/10","46.3400","48321.0000","46.4500","47.0300","46.2200"
"2015/12/09","46.3500","67258.0000","47.0500","47.4200","46.1000"
"2015/12/08","47.0500","50136.0000","48.9600","48.9600","47.0200"
"2015/12/07","49.5900","75309.0000","48.3000","49.5900","47.9750"
"2015/12/04","48.4900","68938.0000","48.7900","48.9899","47.8800"
"2015/12/03","48.7900","78423.0000","49.6900","49.7300","47.9800"
"2015/12/02","49.6100","123192.0000","51.3000","51.3000","49.4600"
"2015/12/01","51.6600","47382.0000","52.0500","52.2400","51.5300"
"2015/11/30","51.8000","55911.0000","52.9400","52.9400","51.4700"
"2015/11/27","52.7300","45842.0000","54.0400","54.0400","51.7200"
"2015/11/25","53.9200","28989.0000","53.0300","54.1400","52.2400"
"2015/11/24","52.8500","35421.0000","52.4900","53.0000","52.0570"
"2015/11/23","52.6300","34907.0000","53.4600","53.8900","52.2000"
"2015/11/20","54.1600","33760.0000","53.9700","54.1700","53.3200"
"2015/11/19","53.5700","28711.0000","54.2800","54.2800","53.2300"
"2015/11/18","54.5700","42926.0000","52.8000","54.6900","52.5200"
"2015/11/17","52.8100","26751.0000","53.8500","53.8500","52.4020"
"2015/11/16","53.7500","58493.0000","52.0100","53.8360","52.0000"
"2015/11/13","51.8800","61402.0000","50.8900","52.0500","50.3100"
"2015/11/12","51.2400","79522.0000","50.7600","52.6900","50.7600"
"2015/11/11","50.2500","91498.0000","49.6600","50.6714","49.0600"
"2015/11/10","49.5900","33772.0000","48.6000","49.6800","48.6000"
"2015/11/09","49.0000","38577.0000","49.1100","49.5300","48.0200"
"2015/11/06","49.2200","35357.0000","48.4800","49.6500","48.0000"
"2015/11/05","48.5000","53650.0000","49.8300","49.8300","47.3800"
"2015/11/04","49.8000","105040.0000","52.7000","53.0300","48.0300"
"2015/11/03","52.7400","17567.0000","52.2300","53.5000","52.2300"
"2015/11/02","52.2000","54062.0000","51.4800","52.5000","50.9100"
"2015/10/30","51.3300","42519.0000","51.3400","51.7300","49.9000"
"2015/10/29","51.3300","31533.0000","51.2100","51.8000","50.6400"
"2015/10/28","51.3600","30797.0000","50.3500","51.4400","50.1900"
"2015/10/27","50.0700","65963.0000","50.8300","51.1100","49.6740"
"2015/10/26","51.1800","31845.0000","51.7100","52.0000","51.0100"
"2015/10/23","51.6000","103380.0000","51.0400","52.1500","51.0400"
"2015/10/22","51.2000","38354.0000","50.5600","51.6300","50.5600"
"2015/10/21","50.3700","26358.0000","51.5300","51.8750","50.3700"
