"date","close","volume","open","high","low"
"2017/02/10","113.0140","40788.0000","112.3300","113.0300","112.3000"
"2017/02/09","112.5400","61072.0000","112.3510","112.7200","112.2000"
"2017/02/08","110.2350","56224.0000","108.5080","110.3900","108.4700"
"2017/02/07","110.4400","57229.0000","110.4300","110.6200","110.0470"
"2017/02/06","109.8400","45277.0000","110.1300","110.3400","109.3400"
"2017/02/03","111.5600","48208.0000","111.2700","111.6000","110.7900"
"2017/02/02","111.3500","70270.0000","111.2800","111.6500","111.0400"
"2017/02/01","110.7700","62512.0000","110.7000","111.0000","110.0340"
"2017/01/31","111.3150","209274.0000","111.3100","111.7745","110.2300"
"2017/01/30","112.1500","118157.0000","111.6200","112.3000","111.1000"
"2017/01/27","113.9250","83679.0000","113.9500","114.1300","113.3100"
"2017/01/26","113.7700","166862.0000","114.2510","114.4700","112.8600"
"2017/01/25","112.5900","196889.0000","111.6300","112.6700","111.3600"
"2017/01/24","109.0200","117581.0000","108.8500","109.2200","108.5000"
"2017/01/23","108.7500","81835.0000","108.6800","108.9200","108.2100"
"2017/01/20","109.3100","124982.0000","108.9500","109.4000","108.8800"
"2017/01/19","108.3300","385048.0000","108.8100","108.8200","107.9000"
"2017/01/18","108.5000","107718.0000","108.9570","109.5700","108.3400"
"2017/01/17","107.9800","78717.0000","107.5100","107.9800","107.4300"
"2017/01/13","107.9700","54015.0000","107.8620","108.2400","107.2500"
"2017/01/12","106.5500","80893.0000","106.5050","106.9900","106.4780"
"2017/01/11","106.9600","98617.0000","105.9400","107.2200","105.9000"
"2017/01/10","106.7700","55463.0000","106.8100","107.3200","106.5100"
"2017/01/09","107.6750","107472.0000","107.1070","107.8500","106.8500"
"2017/01/06","108.1100","76338.0000","108.2300","108.5500","108.0000"
"2017/01/05","109.0350","159373.0000","108.1300","109.0900","108.0100"
"2017/01/04","107.0250","157513.0000","106.2200","107.1400","106.1700"
"2017/01/03","106.7650","177740.0000","104.1200","106.8500","103.9800"
"2016/12/30","104.2800","121899.0000","104.0000","104.7000","103.8800"
"2016/12/29","103.5700","113048.0000","102.9850","103.6700","102.9000"
"2016/12/28","102.5300","64682.0000","102.5100","102.6600","102.1500"
"2016/12/27","103.2690","72287.0000","103.2000","103.3500","103.1600"
"2016/12/23","102.9700","70066.0000","102.5900","103.1000","102.5000"
"2016/12/22","103.1200","130216.0000","103.4850","103.7850","103.0500"
"2016/12/21","103.3700","303309.0000","102.7300","103.6000","102.4600"
"2016/12/20","102.9000","175278.0000","102.3500","102.9800","102.0900"
"2016/12/19","102.4300","151627.0000","102.0800","102.9800","101.9750"
"2016/12/16","102.3850","186635.0000","101.8060","102.4700","101.6270"
"2016/12/15","102.0700","142305.0000","100.7600","102.1900","100.7080"
"2016/12/14","101.1000","249980.0000","102.1500","102.6310","101.1000"
"2016/12/13","102.7200","733818.0000","101.3500","102.8000","101.3302"
"2016/12/12","101.7800","330000.0000","100.7800","101.8000","100.4700"
"2016/12/09","100.0400","429224.0000","98.9450","100.1400","98.9450"
"2016/12/08","98.9000","164441.0000","99.7700","99.7700","98.2300"
"2016/12/07","97.3200","202494.0000","96.7990","97.6450","96.6280"
"2016/12/06","95.9100","259962.0000","94.6500","96.0800","94.5200"
"2016/12/05","95.1250","91089.0000","94.5800","95.1500","94.4000"
"2016/12/02","93.0600","100701.0000","92.6700","93.4200","92.4000"
"2016/12/01","92.3000","169103.0000","92.2300","92.4100","91.5300"
"2016/11/30","93.7200","142351.0000","93.8910","94.0100","93.2700"
"2016/11/29","94.4750","107486.0000","93.9350","94.7100","93.8200"
"2016/11/28","93.8150","251087.0000","93.1560","94.4100","92.8400"
"2016/11/25","94.1350","60303.0000","94.4700","94.5900","94.0100"
"2016/11/23","93.2800","142913.0000","93.2100","93.6000","92.8400"
"2016/11/22","95.4150","167713.0000","96.2150","96.3700","94.7200"
"2016/11/21","96.7750","90824.0000","96.8900","97.2000","96.3500"
"2016/11/18","96.8900","80454.0000","97.9000","97.9000","96.8000"
"2016/11/17","97.6250","167414.0000","98.1700","98.3800","97.5700"
"2016/11/16","97.1000","266812.0000","96.1500","97.3400","96.1300"
"2016/11/15","97.8500","340718.0000","101.1700","101.8800","97.8000"
"2016/11/14","100.2600","301798.0000","100.7200","100.9500","100.1400"
"2016/11/11","101.8000","33310.0000","102.0400","102.0600","101.4400"
"2016/11/10","101.9250","64414.0000","101.8800","102.5600","101.2800"
"2016/11/09","102.0750","165131.0000","99.3120","102.6200","99.2500"
"2016/11/08","98.2700","54115.0000","98.4050","98.4800","97.9100"
"2016/11/07","97.9900","52840.0000","98.0900","98.3300","97.6100"
"2016/11/04","97.2950","138733.0000","97.3200","97.8500","97.1200"
"2016/11/03","97.4700","111530.0000","99.0200","99.0300","97.4000"
"2016/11/02","98.9000","55409.0000","99.9550","99.9550","98.6800"
"2016/11/01","99.9800","117607.0000","100.5900","101.4100","99.9300"
"2016/10/31","99.2150","42947.0000","98.8300","99.2800","98.4900"
"2016/10/28","99.2190","49907.0000","99.0600","99.5100","98.6000"
"2016/10/27","98.4130","141662.0000","98.9500","99.2300","98.3700"
"2016/10/26","98.2150","60149.0000","97.7600","98.5400","97.4700"
"2016/10/25","99.6400","56411.0000","99.0000","99.6400","98.8200"
"2016/10/24","99.0250","35112.0000","99.2080","99.2650","98.9300"
"2016/10/21","98.2400","37330.0000","97.8700","98.4300","97.8000"
"2016/10/20","98.9400","34218.0000","98.7800","99.4100","98.6950"
"2016/10/19","99.1200","45259.0000","98.9600","99.3550","98.9000"
"2016/10/18","99.5300","59172.0000","99.8900","99.9000","99.1400"
"2016/10/17","98.6400","48193.0000","98.4700","98.6400","98.1300"
"2016/10/14","99.3300","47642.0000","99.6300","100.0000","99.1700"
"2016/10/13","98.8400","31689.0000","97.6810","99.3300","97.6700"
"2016/10/12","98.9350","64441.0000","98.6750","99.3200","98.5200"
"2016/10/11","99.6600","124707.0000","100.9100","100.9100","99.6500"
"2016/10/10","101.0900","55863.0000","101.1400","101.7400","101.0000"
"2016/10/07","100.5300","37097.0000","100.6800","100.7100","99.8600"
"2016/10/06","100.4000","24621.0000","100.2700","100.8400","100.2700"
"2016/10/05","100.5800","68966.0000","100.9300","101.0000","100.4200"
"2016/10/04","100.1300","88035.0000","100.2100","100.6300","99.8200"
"2016/10/03","100.2000","77703.0000","99.1800","100.3300","99.1800"
"2016/09/30","100.5000","97079.0000","98.2110","100.5900","98.2100"
"2016/09/29","97.9600","111668.0000","99.7800","99.7900","97.6700"
"2016/09/28","100.2800","104902.0000","100.4100","100.5500","99.4400"
"2016/09/27","99.7100","163513.0000","99.2900","99.7800","98.9800"
"2016/09/26","100.5250","61870.0000","101.1590","101.2800","100.3500"
"2016/09/23","102.6200","59953.0000","102.7900","103.1000","102.3480"
"2016/09/22","103.2400","43272.0000","103.5900","103.9850","103.1500"
"2016/09/21","103.0300","73499.0000","102.8600","103.0700","101.7400"
"2016/09/20","102.9000","54745.0000","104.0300","104.1900","102.6900"
"2016/09/19","101.9900","61406.0000","101.6700","102.3600","101.5300"
"2016/09/16","101.5150","53987.0000","101.7300","101.8200","101.1550"
"2016/09/15","102.7100","81264.0000","103.0500","103.1800","102.0900"
"2016/09/14","104.8400","92750.0000","108.3950","108.5000","104.8200"
"2016/09/13","104.2500","175922.0000","105.2400","105.5550","104.0200"
"2016/09/12","106.1000","141461.0000","103.9760","106.1300","103.7000"
"2016/09/09","105.8300","61581.0000","106.6230","106.8700","105.6600"
"2016/09/08","108.1750","202368.0000","108.3830","109.5208","107.9170"
"2016/09/07","108.8700","176185.0000","108.0700","108.9620","108.0700"
"2016/09/06","107.8000","66861.0000","107.0800","108.2000","107.0800"
"2016/09/02","106.2700","36548.0000","105.9510","106.3000","105.4800"
"2016/09/01","105.5300","62355.0000","105.2290","105.6900","104.5900"
"2016/08/31","106.9300","72704.0000","106.8210","107.3000","106.7000"
"2016/08/30","108.3400","141443.0000","108.5500","108.8900","108.2700"
"2016/08/29","108.5200","119399.0000","107.7300","108.6000","107.7300"
"2016/08/26","107.7400","44592.0000","108.4200","109.7100","107.3000"
"2016/08/25","108.1280","29714.0000","108.0780","108.8700","107.8700"
"2016/08/24","108.1700","38497.0000","109.4600","109.4600","108.1700"
"2016/08/23","109.0000","30434.0000","108.8800","109.5300","108.8800"
"2016/08/22","108.6250","67283.0000","107.7600","109.0800","107.5200"
"2016/08/19","109.1400","46115.0000","108.4550","109.1800","108.1900"
"2016/08/18","109.9000","49489.0000","109.1800","109.9300","109.1400"
"2016/08/17","108.5000","34848.0000","107.7660","108.9000","107.0100"
"2016/08/16","110.4900","32321.0000","110.5600","110.8700","110.2400"
"2016/08/15","110.1550","40933.0000","110.1900","110.4700","110.0300"
"2016/08/12","109.3200","41616.0000","110.0150","110.0240","109.3100"
"2016/08/11","109.4000","29550.0000","108.9800","109.8350","108.8600"
"2016/08/10","108.7500","38821.0000","109.0850","109.2600","108.5800"
"2016/08/09","109.2800","54656.0000","107.4100","109.8100","107.3600"
"2016/08/08","106.4000","40767.0000","106.3300","106.4300","106.0100"
"2016/08/05","106.4300","58616.0000","105.1700","106.4900","105.1700"
"2016/08/04","104.4000","440408.0000","104.7600","105.1500","104.0000"
"2016/08/03","106.3500","168522.0000","104.9500","106.4100","104.9200"
"2016/08/02","105.8450","74072.0000","106.6100","106.6400","105.6000"
"2016/08/01","107.6800","161749.0000","107.0200","108.1900","106.6680"
"2016/07/29","107.6850","69751.0000","107.0200","107.8000","106.9900"
"2016/07/28","105.1000","33775.0000","105.7200","105.7300","104.6500"
"2016/07/27","104.5400","37426.0000","104.6200","104.7100","103.4100"
"2016/07/26","102.9800","48008.0000","102.5400","103.1200","102.4300"
"2016/07/25","101.7000","43865.0000","102.0200","102.1400","101.2300"
"2016/07/22","101.4150","63079.0000","101.7100","101.8000","101.0200"
"2016/07/21","101.5150","139390.0000","100.9500","101.6000","100.8500"
"2016/07/20","100.9500","77267.0000","101.2660","101.2660","100.5900"
"2016/07/19","100.5000","160972.0000","101.4200","101.4600","100.2500"
"2016/07/18","101.9650","194733.0000","102.0300","103.2400","101.6700"
"2016/07/15","103.7000","66832.0000","104.4900","104.5900","103.4300"
"2016/07/14","102.9500","89157.0000","104.3550","104.4300","102.1100"
"2016/07/13","103.2450","125869.0000","103.2200","103.7820","102.8600"
"2016/07/12","103.0150","66268.0000","104.0300","104.3000","102.7700"
"2016/07/11","102.1650","52795.0000","102.1450","102.6900","101.3700"
"2016/07/08","100.5100","52932.0000","100.5780","100.5780","100.0700"
"2016/07/07","97.7700","55360.0000","98.3750","99.0900","97.3500"
"2016/07/06","98.7000","83263.0000","97.5300","98.7500","96.7000"
"2016/07/05","99.4300","72335.0000","100.3700","100.6000","99.2000"
"2016/07/01","101.0950","76710.0000","100.9400","101.3300","100.8100"
"2016/06/30","100.6500","70387.0000","99.2500","100.9400","98.6600"
"2016/06/29","99.1200","88652.0000","99.0100","99.2600","98.3200"
"2016/06/28","99.6200","132441.0000","98.4000","99.7400","98.0000"
"2016/06/27","97.1200","137450.0000","98.1200","98.2300","95.1000"
"2016/06/24","97.5950","244685.0000","98.8500","100.0500","97.1200"
"2016/06/23","106.5400","101233.0000","105.5830","106.5400","104.7700"
"2016/06/22","104.0700","123535.0000","104.0900","104.8700","103.6000"
"2016/06/21","103.7950","62873.0000","103.3600","104.2000","102.9300"
"2016/06/20","101.7500","65727.0000","102.4100","102.5000","101.6300"
"2016/06/17","100.3200","76896.0000","99.2200","100.4100","98.7100"
"2016/06/16","99.7900","82488.0000","96.6600","99.7900","96.5000"
"2016/06/15","98.9200","112070.0000","99.0150","99.7000","98.7700"
"2016/06/14","98.2650","78941.0000","99.2500","99.3000","97.5900"
"2016/06/13","99.0500","75685.0000","99.3440","100.5050","98.7500"
"2016/06/10","99.9000","116154.0000","99.5400","100.0700","98.6800"
"2016/06/09","102.7500","586761.0000","102.2800","102.8400","102.0400"
"2016/06/08","104.9400","246024.0000","104.8800","105.1400","104.1200"
"2016/06/07","104.2460","1004568.0000","103.9100","104.5900","103.9100"
"2016/06/06","101.3300","113150.0000","101.3200","101.5800","101.2000"
"2016/06/03","101.1600","184532.0000","101.2220","101.6500","101.0000"
"2016/06/02","98.9300","206702.0000","97.3700","98.9600","97.2780"
"2016/06/01","96.8500","173046.0000","95.9450","96.9800","95.8600"
"2016/05/31","95.4000","445964.0000","95.8650","96.2600","95.1000"
"2016/05/27","95.2200","292931.0000","95.5000","96.0000","94.8190"
"2016/05/26","96.4050","1006950.0000","96.4100","96.5200","95.4900"
"2016/05/25","97.4800","1051160.0000","96.2800","97.5900","96.0900"
"2016/05/24","98.1650","581151.0000","96.8950","99.2000","96.3400"
"2016/05/23","95.4800","372143.0000","96.2400","96.3600","94.3600"
"2016/05/20","100.2000","522206.0000","100.7200","100.8500","100.0700"
"2016/05/19","99.7600","724105.0000","98.5100","99.8700","97.4200"
"2016/05/18","108.1250","46886.0000","107.7600","109.3800","107.7200"
"2016/05/17","107.8800","55716.0000","108.5000","109.0500","107.7300"
"2016/05/16","109.1850","54930.0000","109.1300","109.3000","108.4800"
"2016/05/13","108.2500","50531.0000","108.3100","108.8200","107.9800"
"2016/05/12","108.9500","105212.0000","109.0800","109.3347","107.9500"
"2016/05/11","114.0000","121937.0000","113.8300","114.9800","113.7300"
"2016/05/10","114.1700","43610.0000","113.7800","114.4000","113.2900"
"2016/05/09","114.0000","24437.0000","113.9100","114.4500","113.8000"
"2016/05/06","112.0100","29830.0000","111.6500","112.4300","111.3500"
"2016/05/05","111.7500","45423.0000","111.9000","112.4400","111.5000"
"2016/05/04","112.7800","111080.0000","111.5700","112.9700","111.0000"
"2016/05/03","113.1800","64570.0000","113.7700","113.8600","113.0600"
"2016/05/02","115.1200","155957.0000","114.7400","115.2400","114.5200"
"2016/04/29","113.0800","79435.0000","114.0100","114.6900","112.9100"
"2016/04/28","114.6300","383374.0000","115.7000","118.4600","114.3800"
"2016/04/27","118.3200","41287.0000","117.1400","118.3200","117.1400"
"2016/04/26","123.5200","43554.0000","123.1900","123.6900","122.2200"
"2016/04/25","124.2600","76167.0000","122.9200","124.2600","122.7200"
"2016/04/22","124.4900","287378.0000","124.7900","124.8800","123.6500"
"2016/04/21","124.6000","226786.0000","124.0300","125.2000","123.5500"
"2016/04/20","124.2100","62079.0000","123.9200","124.6000","123.1400"
"2016/04/19","124.7000","38564.0000","123.6100","124.8100","123.5600"
"2016/04/18","120.8500","48996.0000","119.2670","121.0000","119.2600"
"2016/04/15","119.4300","71205.0000","119.7300","119.7300","119.0100"
"2016/04/14","118.9700","74952.0000","118.7600","119.4300","118.7600"
"2016/04/13","119.0650","35382.0000","117.5200","119.1900","117.5200"
"2016/04/12","117.6500","41377.0000","115.8400","117.7100","115.0000"
"2016/04/11","116.4600","46343.0000","117.5200","117.5200","116.4600"
"2016/04/08","115.5600","21238.0000","116.5700","116.6600","115.4900"
"2016/04/07","113.3300","58447.0000","114.6600","114.9700","112.7300"
"2016/04/06","115.8000","36797.0000","113.6100","115.8000","113.6100"
"2016/04/05","113.5200","32648.0000","114.4700","114.4700","113.5200"
"2016/04/04","116.9300","52377.0000","116.9700","117.4000","116.5100"
"2016/04/01","116.0600","50859.0000","113.5400","116.0900","113.4200"
"2016/03/31","117.3000","42193.0000","117.7600","118.1800","117.2600"
"2016/03/30","117.3680","28989.0000","117.4400","118.0000","116.8100"
"2016/03/29","116.2600","38251.0000","113.6300","116.3400","113.6300"
"2016/03/28","115.4200","42200.0000","114.8100","115.5700","114.3800"
"2016/03/24","114.8500","74291.0000","114.8800","115.0600","114.3600"
"2016/03/23","116.2800","36799.0000","118.1400","118.1400","116.0400"
"2016/03/22","116.4900","25796.0000","114.5100","116.6500","114.5100"
"2016/03/21","115.5000","37207.0000","114.8450","116.0800","114.8450"
"2016/03/18","112.0500","26394.0000","110.9600","112.1900","110.6700"
"2016/03/17","111.7600","40189.0000","111.0400","112.1200","110.6500"
"2016/03/16","112.2000","55989.0000","109.9300","112.2000","109.9300"
"2016/03/15","111.4000","37148.0000","110.8400","111.5200","110.5000"
"2016/03/14","111.1700","36014.0000","110.8000","111.6500","110.8000"
"2016/03/11","110.2000","48189.0000","108.8400","110.2000","108.5800"
"2016/03/10","107.4300","66477.0000","109.0500","109.9400","106.0900"
"2016/03/09","108.2000","70277.0000","108.9600","108.9700","108.1300"
"2016/03/08","107.4100","62838.0000","107.9300","108.0300","107.1800"
"2016/03/07","107.9100","51964.0000","106.9700","108.4700","106.9570"
"2016/03/04","108.1100","48691.0000","107.6700","108.8500","107.5400"
"2016/03/03","107.4400","33688.0000","106.5000","107.5000","106.3700"
"2016/03/02","107.3100","55308.0000","106.7800","107.7100","106.4600"
"2016/03/01","107.2400","103937.0000","105.7800","107.4200","105.3900"
"2016/02/29","103.6500","147405.0000","104.5200","105.0800","103.6400"
"2016/02/26","107.3200","52898.0000","107.4750","107.6800","106.5700"
"2016/02/25","105.7900","60801.0000","103.5100","105.7900","102.6400"
"2016/02/24","106.2000","48702.0000","104.5400","106.8060","104.3000"
"2016/02/23","107.3200","24213.0000","108.4900","108.6500","106.7700"
"2016/02/22","109.4500","84795.0000","109.0000","109.5300","108.8400"
"2016/02/19","109.2000","43069.0000","108.6940","109.4500","108.1250"
"2016/02/18","110.0000","49691.0000","110.0800","110.3100","109.7300"
"2016/02/17","109.4000","62702.0000","108.1600","109.6300","107.8130"
"2016/02/16","107.1250","43820.0000","106.4900","107.3200","105.6200"
"2016/02/12","106.9200","73892.0000","105.9400","106.9200","105.4500"
"2016/02/11","106.7000","115878.0000","106.3150","106.7800","105.6500"
"2016/02/10","106.0600","38527.0000","107.0500","107.4500","105.7500"
"2016/02/09","105.9000","80948.0000","104.5500","106.1900","104.5500"
"2016/02/08","106.7000","113524.0000","105.5400","106.8100","105.1000"
"2016/02/05","107.4400","102784.0000","108.5700","108.8400","107.0000"
"2016/02/04","110.6000","57478.0000","110.0900","111.5100","109.7800"
"2016/02/03","110.9500","72122.0000","108.9900","110.9500","107.5700"
"2016/02/02","108.9800","60457.0000","110.5600","110.5600","108.3600"
"2016/02/01","111.9800","66959.0000","111.0500","112.4099","110.6600"
"2016/01/29","112.3800","127667.0000","111.0600","112.4200","111.0400"
"2016/01/28","112.0000","76330.0000","112.5900","112.6700","110.4000"
"2016/01/27","112.5900","54422.0000","113.9500","115.0000","112.4300"
"2016/01/26","115.0000","56921.0000","114.0100","115.1500","113.5500"
"2016/01/25","114.2000","138698.0000","114.2700","115.1500","113.8500"
"2016/01/22","114.7650","130726.0000","114.5340","115.0200","113.8000"
"2016/01/21","112.1250","65832.0000","111.9100","112.9000","111.0100"
"2016/01/20","110.5250","71220.0000","110.0000","111.1600","107.7840"
"2016/01/19","110.8500","83376.0000","111.4900","112.1600","110.2300"
"2016/01/15","108.6750","80097.0000","109.2800","110.8100","108.3100"
"2016/01/14","112.7900","99492.0000","111.1800","113.4100","110.9880"
"2016/01/13","111.3000","134525.0000","114.2800","114.4700","110.8500"
"2016/01/12","114.1200","59627.0000","114.3600","114.7000","112.7500"
"2016/01/11","112.8000","67374.0000","113.6300","113.7200","111.4000"
"2016/01/08","112.0500","40460.0000","115.6600","115.7500","112.0500"
"2016/01/07","114.9000","64387.0000","115.4500","116.5900","114.4500"
"2016/01/06","117.3700","44517.0000","116.7400","118.1300","116.5000"
"2016/01/05","119.8200","64059.0000","119.6900","120.0100","118.6500"
"2016/01/04","120.1000","694256.0000","121.1900","121.2500","119.1100"
"2015/12/31","124.8350","51001.0000","126.0500","126.1500","124.5600"
"2015/12/30","126.1700","673268.0000","126.9300","126.9300","125.7900"
"2015/12/29","128.2500","530819.0000","128.4000","128.6900","128.0000"
"2015/12/28","126.4100","94837.0000","127.3250","127.4100","125.8900"
"2015/12/24","127.8200","32911.0000","127.0200","128.0700","127.0000"
"2015/12/23","126.6500","69738.0000","124.9300","127.0000","124.9200"
"2015/12/22","125.1000","52436.0000","125.3100","125.3200","123.9600"
"2015/12/21","125.1500","69065.0000","126.9900","127.2300","124.2500"
"2015/12/18","124.6800","58466.0000","125.7800","126.0800","124.5300"
"2015/12/17","127.5400","65431.0000","128.4500","128.9000","127.5400"
"2015/12/16","126.8500","78766.0000","125.6850","127.0900","124.5400"
"2015/12/15","123.5200","58574.0000","123.9000","124.5900","123.1300"
"2015/12/14","122.3600","63080.0000","122.8700","123.0200","121.0500"
"2015/12/11","122.3800","54695.0000","123.3300","123.9300","122.2500"
"2015/12/10","125.3500","84229.0000","125.5700","126.9550","125.1100"
"2015/12/09","123.4100","285517.0000","125.0000","125.7500","123.2500"
"2015/12/08","125.1100","53778.0000","126.6500","127.0500","125.1100"
"2015/12/07","129.0500","37759.0000","129.2000","129.3200","128.0200"
"2015/12/04","128.2000","83791.0000","125.8900","128.6300","125.8700"
"2015/12/03","127.8400","59970.0000","129.1000","129.4000","126.9100"
"2015/12/02","130.0400","107476.0000","131.8800","131.8900","129.9300"
"2015/12/01","132.6800","65025.0000","133.6800","133.8000","132.2800"
"2015/11/30","132.7500","40984.0000","133.6100","134.0400","132.6000"
"2015/11/27","133.5400","14257.0000","133.2000","133.6400","133.1700"
"2015/11/25","132.3000","97088.0000","131.4500","132.3800","131.2800"
"2015/11/24","131.5000","48831.0000","130.2070","131.5000","130.0000"
"2015/11/23","132.5000","28704.0000","133.6500","134.0400","132.2000"
"2015/11/20","134.0400","47834.0000","134.4700","135.2300","134.0400"
"2015/11/19","134.8600","44079.0000","135.3500","135.5400","134.4900"
"2015/11/18","133.6200","45786.0000","132.0500","133.6200","131.6200"
"2015/11/17","131.6500","47855.0000","131.6700","132.9000","131.4700"
"2015/11/16","130.9900","90189.0000","128.9920","131.0000","128.7200"
"2015/11/13","128.5000","68799.0000","127.8600","129.0500","127.7200"
"2015/11/12","129.0600","32693.0000","129.5500","130.4500","129.0600"
"2015/11/11","131.2500","35071.0000","131.5500","131.9400","131.0700"
"2015/11/10","129.9500","274926.0000","129.8000","130.2900","129.2700"
"2015/11/09","130.3000","41899.0000","131.6000","131.6000","129.7050"
"2015/11/06","133.0100","27795.0000","133.1750","133.2000","131.8000"
"2015/11/05","133.0500","23694.0000","133.5100","133.6800","132.1100"
"2015/11/04","132.1200","73582.0000","133.6800","133.8962","131.2900"
"2015/11/03","134.7600","326654.0000","134.4000","135.0600","133.8310"
"2015/11/02","135.7100","30150.0000","135.0200","135.7100","134.9100"
"2015/10/30","133.4400","65932.0000","132.0300","133.9000","131.9300"
"2015/10/29","132.9000","53717.0000","131.7300","133.2600","131.6700"
"2015/10/28","130.5500","35387.0000","131.0100","131.8800","129.4800"
"2015/10/27","127.9700","97413.0000","128.2500","128.8500","127.8000"
"2015/10/26","128.4625","22846.0000","129.1200","129.2600","128.3500"
"2015/10/23","128.9800","30511.0000","128.1800","129.1500","127.9300"
"2015/10/22","125.1500","41517.0000","124.0850","125.5000","123.9200"
"2015/10/21","123.4300","38251.0000","125.0900","125.5000","123.4300"
"2015/10/20","124.6800","24161.0000","125.5600","125.5600","124.6800"
